gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj_native,padj
RBCK1,6759.827219237574,0.8467678688477677,0.1590526190782168,5.32382222785879,1.0160921215680836e-07,2.659927019811737e-07,2.659927019811737e-07
SCARB2,13147.853900026306,0.6423128978317125,0.18259942287500652,3.5176063961132584,0.000435457742689798,0.0007330938429121179,0.0007330938429121178
UBXN1,1954.249293414248,0.08534037983785799,0.0324074733582442,2.6333549331190946,0.008454594387005639,0.0121212822752769,0.0121212822752769
EWSR1,12009.39881481782,0.14107991008636667,0.03283640824677329,4.296447681674505,1.735569059757043e-05,3.4367704153604814e-05,3.4367704153604814e-05
BAZ2B,20379.648560002883,-0.4975257075033603,0.055700202262017266,-8.932206478586343,4.175951744468308e-19,4.349949733821154e-18,4.349949733821154e-18
EFR3A,19124.12321973277,0.32313620652227387,0.0730994273680944,4.420502569672833,9.847161464214045e-06,2.0178609557815663e-05,2.0178609557815663e-05
TRA2A,19673.4473739849,0.25616391355477103,0.0353542428225935,7.245634274793937,4.304201146549172e-13,2.473678819855846e-12,2.473678819855846e-12
NEDD8,2457.2664802841487,-0.12305050001709025,0.027541842573603217,-4.467765716409436,7.90408014713499e-06,1.6381513258310857e-05,1.6381513258310857e-05
SFPQ,14585.938323404813,0.017507653953728938,0.03363173952858691,0.5205693847280028,0.6026667812304712,0.6407940257633932,0.6407940257633931
KDM5A,19247.584974284164,0.05710369621910075,0.01912841830039071,2.9852806082735217,0.0028331829116766648,0.004263631168813641,0.004263631168813641
NSD1,18405.325066039713,-0.2937818063363555,0.04300819166409117,-6.830833731185278,8.442253627772432e-12,4.0010680700343275e-11,4.001068070034328e-11
EIF3F,2768.8593564718744,-0.12709849761869405,0.04191453219738555,-3.0323253286033793,0.0024267750112189432,0.003705000017128158,0.003705000017128158
EMB,19072.116430423073,0.06107785119892447,0.03031112350930351,2.0150309235544372,0.043901409043450475,0.05750020830838307,0.05750020830838307
LSM14A,15818.3681794057,-0.09861659361309269,0.03165316278258261,-3.115536804030124,0.0018361043443699309,0.0028488818376569912,0.0028488818376569912
C1GALT1,18781.37560293047,0.8322578438486097,0.1276884920813918,6.517876672222803,7.1309582203995e-11,2.989919589266038e-10,2.989919589266038e-10
HUWE1,21181.865566084878,-0.0032034315791905897,0.04515875837664198,-0.07093710487947207,0.9434478123225113,0.9524965293513491,0.9524965293513491
