gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj_native,padj
KMT2E,41473.7038482603,-0.015261176598701487,0.07366312191645412,-0.20717526221614838,0.8358729860812221,0.8761771342570462,0.8761771342570461
SUB1,11285.439967667155,0.6258110827743352,0.11226165740938684,5.57457548031896,2.481342038246441e-08,4.818139880090176e-07,4.818139880090176e-07
ATP6V0B,1171.9488952514585,-0.4667332303011212,0.18576158407831866,-2.512539030159984,0.011986584510704064,0.027587075974002447,0.02758707597400245
CARD16,2709.341351585213,0.720651904238869,0.22375127836825462,3.2207722319816416,0.0012784570839721114,0.004304569306303406,0.004304569306303406
CALM2,10102.562007131428,-0.34782979558273974,0.09834891042802557,-3.536691907098362,0.0004051720186077785,0.0016470407260478802,0.00164704072604788
PACS1,51929.48049770004,-0.32700414007943057,0.14561935560218814,-2.2456090313485557,0.02472906149521489,0.051040374603126715,0.05104037460312671
ATP6V1G1,4379.869111437202,0.1909826667538755,0.08531094977454237,2.2386653443502817,0.025177699049656246,0.05180596512274947,0.05180596512274947
S100A9,3519.213770164862,-2.695906949677444,0.3580640730741894,-7.529118815332426,5.108388443171845e-14,3.783991439386552e-12,3.783991439386552e-12
ANKRD11,50180.69670219503,-0.09099250238157958,0.0928648178793438,-0.9798382687812207,0.327165958581479,0.41810346144597954,0.41810346144597954
GPX1,3302.9787279531024,-0.952568296412831,0.2635766052803812,-3.614009275973226,0.00030149826738277204,0.0012829713505649874,0.0012829713505649874
CYTIP,19171.539889908425,0.3691341673150189,0.09678977391859928,3.813772389069353,0.00013686152481142265,0.0006692495100803064,0.0006692495100803062
ARID4B,42769.3639161684,0.17765392047534512,0.04640787281129937,3.828098762417096,0.0001291369404597062,0.0006392917844539911,0.0006392917844539911
HSPA1A,1504.0742881763745,-0.5019004873200132,0.2632184448006794,-1.9067831196255052,0.05654867814503701,0.10179780044111073,0.10179780044111073
BCL11B,50576.2734582577,-0.22985257587361602,0.2493295313480675,-0.9218826772378543,0.35658977580622275,0.4485405984983934,0.4485405984983934
MSN,37232.59703149105,-0.012632417855222433,0.04828271380651591,-0.26163437924894867,0.793603336190364,0.8438100331635981,0.8438100331635981
ADAR,42996.21435941672,0.4801763723032678,0.14854209228277815,3.232594646567659,0.0012267149201246903,0.004144307162583414,0.004144307162583414
FGL2,26670.43482894514,-0.3716078489419777,0.33514919703474805,-1.1087833485200014,0.26752365551049184,0.35864330349026735,0.35864330349026735
BIRC3,23387.342557419248,0.7440978532732694,0.1932952068922057,3.8495411512621107,0.00011833930165338294,0.0005976732406736512,0.0005976732406736512
EEF2,16016.054299114303,-0.7487726909414747,0.1388632714206364,-5.3921579355086395,6.961653734535357e-08,1.1799413109381962e-06,1.179941310938196e-06
ATXN1,49530.277975472505,-0.36939553416007026,0.10718006666308236,-3.4464947229530574,0.0005679096565169655,0.0022097652004551185,0.0022097652004551185
RAB10,33055.63016422277,0.5629450411077781,0.1576763561980733,3.570256534851716,0.00035663179176113636,0.0014801821296390259,0.0014801821296390257
HIVEP2,50340.773336944774,0.2243761961124862,0.12766005158806762,1.7576069672641321,0.07881440704918424,0.13358374076132923,0.13358374076132923
PDE7A,49399.26185582301,0.01717053630771431,0.1325320439244941,0.1295576209289934,0.896916434165652,0.9237038456906819,0.9237038456906819
QKI,49404.43613242105,0.13953795209170144,0.16231296552643462,0.8596845707250417,0.3899629422142121,0.4814357311286569,0.48143573112865695
CD68,16465.519647905287,0.37233820749731716,0.27103454431989243,1.3737666113064155,0.1695141497817031,0.24819055604934567,0.24819055604934565
SAMHD1,43265.12201944105,-0.15808968813115268,0.13085566447328492,-1.2081226194333206,0.22700010036480578,0.31375273028998724,0.31375273028998724
SETX,48547.621248415926,0.48021398291343836,0.1208391020934437,3.973994961846816,7.067705854384759e-05,0.0003851610819828206,0.00038516108198282067
N4BP1,47531.05984292546,0.7584019080393323,0.15662861785227455,4.842039203554901,1.2851340033092841e-06,1.3180861572402915e-05,1.3180861572402913e-05
GPX4,2768.1574882935456,-0.3148693805558912,0.19992212390901193,-1.5749601614836475,0.11526564048890067,0.18267137953866985,0.18267137953866985
HBA2,43.780522004596385,-0.17541092697956204,0.4904101146574581,-0.35768211490108265,0.7205812190459722,0.7901109857960221,0.7901109857960221
IFITM2,4051.3645913205437,1.1354267424675084,0.2646289424673521,4.290637040230733,1.7816130203321432e-05,0.00012067506112403623,0.0001206750611240362
PRKCA,49566.66628951967,-0.43462381737048583,0.21610991649500563,-2.011123896670101,0.04431237165273788,0.08392494631200356,0.08392494631200356
SKP1,6695.355908325408,0.023345474467848158,0.08092310527756978,0.2884896024166665,0.7729719884288896,0.8284801590877702,0.8284801590877703
SCLT1,48659.779191501824,0.8336148041273332,0.2022553352969681,4.121596114650576,3.7625642961775984e-05,0.00022530325126811967,0.00022530325126811967
RPL37,10105.217336130265,-0.44291154588329346,0.2258054091580898,-1.9614744727979672,0.04982369998084047,0.09184092162366907,0.09184092162366908
VTI1A,48839.002641031206,0.11341606840439977,0.039745003611328406,2.853593108545425,0.00432278584238315,0.01160479420774,0.01160479420774
DYNLL1,1459.188257804827,-0.0687867470303162,0.1382391964518572,-0.49759220825818157,0.6187714967372324,0.7039493705770562,0.7039493705770562
CHD2,44196.952559193734,-0.07353715186957627,0.06796669396702541,-1.0819586414671485,0.2792709058264714,0.3708776969807057,0.3708776969807057
UVRAG,48191.73560396626,0.43881691939633144,0.1334524849661862,3.288188447802359,0.0010083431987116974,0.0035590948815150303,0.0035590948815150303
PSMA7,4643.428435423138,0.015928176816767437,0.11413082344757172,0.13956069303297688,0.8890070990151863,0.9179216303719012,0.9179216303719011
SIK3,48466.74997947769,-0.1650528098608393,0.08389787255839042,-1.9673062597143627,0.049147913831379016,0.0908464211300906,0.0908464211300906
ASH1L,45838.08411338149,-0.07631369875308683,0.06054109588913789,-1.2605272110176455,0.2074792380777628,0.2906083805089269,0.2906083805089269
EEF1B2,4164.539993678023,-0.5883378009476705,0.22842052230777712,-2.575678380399357,0.010004365468389754,0.02370702717627904,0.02370702717627904
NLRC5,47853.638979568736,0.43628269088246246,0.11153962174752999,3.911459300713684,9.17401175884553e-05,0.00048284272414976477,0.00048284272414976477
OAS3,40755.64012360993,1.2180944439014327,0.40358358529722543,3.0181962009291037,0.0025428421546645056,0.007413533978613719,0.007413533978613719
SKAP1,47688.3332236681,-0.4500715603009702,0.19591723450543008,-2.2972535389095436,0.021604310543280394,0.04572340855720718,0.04572340855720718
CD96,44089.862906964845,-0.05277576528249329,0.17697035737663444,-0.2982181087546435,0.7655367014736951,0.8222735783820571,0.8222735783820571
PIP4K2A,48067.76506936215,-0.059002395975998746,0.09441797141717717,-0.6249064144293257,0.5320324821567003,0.6192451746541636,0.6192451746541636
PARP9,40040.41542839201,0.9609159702866038,0.2528696120653213,3.800045258258948,0.00014466966410337732,0.0006988872661998904,0.0006988872661998904
KANSL1,47923.44873151715,-0.12238859357403034,0.128156289336525,-0.9549948286396676,0.33958031214445605,0.43148705482141814,0.43148705482141814
SOS1,47765.52624602868,0.4814697363517022,0.08125978367444894,5.925067906661114,3.1216836451295736e-09,7.707860852171787e-08,7.707860852171787e-08
LRRFIP1,35397.34681650024,0.1865791844404007,0.06622530345621805,2.817339818816373,0.004842326196181931,0.012793464190705234,0.012793464190705234
NCOA2,47832.22350179796,0.25290515565867455,0.09073579485414034,2.787269964022741,0.005315417735359452,0.013860280926621778,0.01386028092662178
COTL1,11505.831471726924,-0.648889888127817,0.11892741144029734,-5.456184409206331,4.864747088913315e-08,8.765310070114081e-07,8.765310070114081e-07
MT2A,6859.743222235433,0.8647802214780029,0.3953630016016244,2.1873069001772016,0.0287201273527678,0.05819681327815157,0.05819681327815157
MCL1,29921.293151339803,0.4419626903858278,0.08580612511740478,5.150712606834413,2.594985757763593e-07,3.5792907003635765e-06,3.5792907003635765e-06
CERS6,47469.1127635467,0.7312129364976301,0.16001948066025007,4.569524494646535,4.888320342489451e-06,3.864284855722886e-05,3.864284855722886e-05
EML4,42515.13655720782,-0.33287088170266016,0.10931127043343891,-3.04516524584123,0.0023255249936800387,0.006973088436821704,0.006973088436821706
RPL23,10627.281907408844,-0.5505866128538973,0.23986292557627684,-2.2954219020346676,0.021708957366756272,0.045896315785954066,0.045896315785954066
RHOA,15458.666279457108,-0.24280563343239014,0.08006784694235441,-3.0324985959370223,0.0024253822570738564,0.007165087908637686,0.007165087908637685
RPL37A,10367.264740324355,-0.38835117533156166,0.22904585609686923,-1.6955171420666009,0.08997736117942348,0.14884592420086598,0.14884592420086598
CHCHD2,2769.668995340789,-0.08923943813016245,0.13575423663164984,-0.6573602441027399,0.5109493081465561,0.6014706393720496,0.6014706393720496
PDIA3,17707.55789853582,0.031929000801877806,0.1296443471795562,0.24628147309544046,0.8054643506653488,0.8533370899183941,0.853337089918394
ATP10A,47268.376432970486,0.6417918859131465,0.22097579635872203,2.9043537640262227,0.0036801207594017653,0.01016607944586123,0.01016607944586123
HSPB1,1279.2095861147043,0.23577754252581953,0.2748104051765113,0.8579643932127647,0.3909121252372758,0.4817736715784771,0.48177367157847717
HNRNPU,31179.78482092288,-0.022685011285038227,0.03538103126016805,-0.6411630887248051,0.5214167284090494,0.6109159090908605,0.6109159090908605
CBLB,46688.04655732026,-0.18089667298255863,0.09178640028378947,-1.9708439640649797,0.048741726257769215,0.09042991884558295,0.09042991884558296
RAP1B,37970.09743077472,0.22758533245573073,0.05254089853641096,4.331584323743789,1.480402300831253e-05,0.00010174586260008611,0.00010174586260008611
LYST,44024.99432107005,0.26887738582184434,0.15486203236511922,1.7362382613442036,0.08252171459220564,0.13857550729169713,0.13857550729169713
SIPA1L1,45326.69057809232,0.04931865998807641,0.14340302248606118,0.343916460985822,0.7309091120774738,0.7991813400539387,0.7991813400539386
BBX,40210.45461611086,0.2942075186971385,0.09038009362746424,3.2552247612159615,0.0011330265971893295,0.0038868836953321767,0.003886883695332177
PSME1,7753.226416450372,0.3458317185175637,0.14485554520872826,2.38742478252552,0.016966874316531273,0.0372898336627061,0.0372898336627061
HMGB1,12249.553156913287,0.08336968953902875,0.08459273173429092,0.9855419943275529,0.32435791440203754,0.41531102996419655,0.41531102996419655
NIPBL,44400.60828877477,-0.07402403610151316,0.05320688244348263,-1.3912492651705899,0.16414985277164162,0.2428252259935527,0.24282522599355272
CTSD,25760.709787939657,-0.06716457349099553,0.32950673610970643,-0.2038336887554058,0.838483465654784,0.8784530808326706,0.8784530808326705
DENND1B,43624.001596823255,1.260820378037136,0.29972241846262104,4.206626866633186,2.592105949366686e-05,0.0001672326418946249,0.0001672326418946249
VPS13C,45697.624612495245,0.21273104767587933,0.08870120458265968,2.3982881481348723,0.016471901766268917,0.03640199285363297,0.036401992853632964
HNRNPA1,8981.250115794262,-0.25224455975221044,0.11423974803231657,-2.208027977100007,0.02724232296427858,0.05548334615942684,0.05548334615942684
ARHGAP26,45842.94429140901,-0.9106690964670066,0.131725545055603,-6.913382640266183,4.732312045965151e-12,2.253481926650072e-10,2.253481926650072e-10
FCN1,10897.092007630612,-3.2823254992322863,0.39793072795411033,-8.248484644821916,1.6041562618256095e-16,2.0051953272820118e-14,2.0051953272820118e-14
PSMA4,4989.048133999651,0.5393230765063658,0.1795655226037808,3.0034890255430926,0.002669031748313661,0.0077139645905019115,0.007713964590501911
PLA2G7,17217.758754180435,0.16375110336933293,0.27497585586165546,0.5955108416926562,0.5515020542334261,0.6372063018294929,0.637206301829493
KDM4C,45910.52245477049,-0.10408795290997724,0.0632465238546711,-1.6457497830102452,0.09981528493938938,0.16164418613666295,0.16164418613666295
GNLY,5213.6697184830255,-0.1820677626256456,0.26629033022063225,-0.6837190162887069,0.4941526130546662,0.586470282153836,0.586470282153836
GLUL,22607.801391203873,-0.734625642792993,0.30208523520813746,-2.4318488862483933,0.015021973158352311,0.03356865510246326,0.03356865510246327
YWHAB,15898.411765437006,-0.2658157056001354,0.10056379204118308,-2.643254596955513,0.008211326549018705,0.020027625729313915,0.020027625729313915
PLAUR,2205.7486021877903,-1.2197874428591207,0.34872389950721705,-3.4978601827486058,0.0004690069386490813,0.0018722831882198854,0.0018722831882198856
CAPZB,27138.8271301709,-0.2380134623114503,0.06260463491863094,-3.8018504959066255,0.00014361938534403676,0.0006971814822526055,0.0006971814822526056
PRKCE,45716.73496082654,0.33370615618510985,0.12721959857123613,2.6230719160637213,0.008714087653920283,0.0210739725608713,0.0210739725608713
