seed,grid_id,donors_per_group,cells_per_donor,donor_sd,nonnull_fraction,method,discoveries,true_positive,false_positive,fdp,sensitivity,any_false_positive,pvalue_nonfinite,two_methods_seconds
265956,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0025812999811023474
265957,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.0030101999873295426
265957,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0030101999873295426
266908,6,4,100,0.8,0.0,cell_welch,144,0,144,1.0,,1,0,0.0029508000006899238
266908,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0029508000006899238
266909,6,4,100,0.8,0.0,cell_welch,160,0,160,1.0,,1,0,0.00302539998665452
266909,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.00302539998665452
266910,6,4,100,0.8,0.0,cell_welch,157,0,157,1.0,,1,0,0.0031776000396348536
266910,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0031776000396348536
266911,6,4,100,0.8,0.0,cell_welch,164,0,164,1.0,,1,0,0.0029952999902889132
266911,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0029952999902889132
266912,6,4,100,0.8,0.0,cell_welch,168,0,168,1.0,,1,0,0.0027624000213108957
266912,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0027624000213108957
266913,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.0026359999901615083
266913,6,4,100,0.8,0.0,donor_mean_welch,1,0,1,1.0,,1,0,0.0026359999901615083
266914,6,4,100,0.8,0.0,cell_welch,155,0,155,1.0,,1,0,0.0028927000239491463
266914,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0028927000239491463
266915,6,4,100,0.8,0.0,cell_welch,150,0,150,1.0,,1,0,0.0023262000177055597
266915,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0023262000177055597
266916,6,4,100,0.8,0.0,cell_welch,147,0,147,1.0,,1,0,0.002562499954365194
266916,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002562499954365194
266917,6,4,100,0.8,0.0,cell_welch,166,0,166,1.0,,1,0,0.002677299955394119
266917,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002677299955394119
266918,6,4,100,0.8,0.0,cell_welch,157,0,157,1.0,,1,0,0.002480899973306805
266918,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002480899973306805
266919,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.002354399999603629
266919,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002354399999603629
266920,6,4,100,0.8,0.0,cell_welch,160,0,160,1.0,,1,0,0.0021747000282630324
266920,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021747000282630324
266921,6,4,100,0.8,0.0,cell_welch,161,0,161,1.0,,1,0,0.002236299973446876
266921,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002236299973446876
266922,6,4,100,0.8,0.0,cell_welch,148,0,148,1.0,,1,0,0.0024491999647580087
266922,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0024491999647580087
266923,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.0021294999751262367
266923,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021294999751262367
266924,6,4,100,0.8,0.0,cell_welch,148,0,148,1.0,,1,0,0.0022590000298805535
266924,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022590000298805535
266925,6,4,100,0.8,0.0,cell_welch,153,0,153,1.0,,1,0,0.002088500012177974
266925,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002088500012177974
266926,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.0021294999751262367
266926,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021294999751262367
266927,6,4,100,0.8,0.0,cell_welch,156,0,156,1.0,,1,0,0.0022188000148162246
266927,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022188000148162246
266928,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.002372399962041527
266928,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002372399962041527
266929,6,4,100,0.8,0.0,cell_welch,158,0,158,1.0,,1,0,0.0022012999979779124
266929,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022012999979779124
266930,6,4,100,0.8,0.0,cell_welch,161,0,161,1.0,,1,0,0.0022840999881736934
266930,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022840999881736934
266931,6,4,100,0.8,0.0,cell_welch,159,0,159,1.0,,1,0,0.0022754999808967113
266931,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022754999808967113
266932,6,4,100,0.8,0.0,cell_welch,170,0,170,1.0,,1,0,0.0022391999955289066
266932,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022391999955289066
266933,6,4,100,0.8,0.0,cell_welch,150,0,150,1.0,,1,0,0.0025538000045344234
266933,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0025538000045344234
266934,6,4,100,0.8,0.0,cell_welch,136,0,136,1.0,,1,0,0.003492999996524304
266934,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.003492999996524304
266935,6,4,100,0.8,0.0,cell_welch,144,0,144,1.0,,1,0,0.003576899995096028
266935,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.003576899995096028
266936,6,4,100,0.8,0.0,cell_welch,158,0,158,1.0,,1,0,0.0048319000052288175
266936,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0048319000052288175
266937,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.002432500012218952
266937,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002432500012218952
266938,6,4,100,0.8,0.0,cell_welch,162,0,162,1.0,,1,0,0.0023461999953724444
266938,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0023461999953724444
266939,6,4,100,0.8,0.0,cell_welch,163,0,163,1.0,,1,0,0.002203000010922551
266939,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002203000010922551
266940,6,4,100,0.8,0.0,cell_welch,160,0,160,1.0,,1,0,0.0026294999988749623
266940,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0026294999988749623
266941,6,4,100,0.8,0.0,cell_welch,167,0,167,1.0,,1,0,0.0026037999778054655
266941,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0026037999778054655
266942,6,4,100,0.8,0.0,cell_welch,159,0,159,1.0,,1,0,0.0029092999757267535
266942,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0029092999757267535
266943,6,4,100,0.8,0.0,cell_welch,166,0,166,1.0,,1,0,0.0023996999952942133
266943,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0023996999952942133
266944,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.002239299996290356
266944,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002239299996290356
266945,6,4,100,0.8,0.0,cell_welch,155,0,155,1.0,,1,0,0.0027892999933101237
266945,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0027892999933101237
266946,6,4,100,0.8,0.0,cell_welch,162,0,162,1.0,,1,0,0.0021496000117622316
266946,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021496000117622316
266947,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.0021502000163309276
266947,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021502000163309276
266948,6,4,100,0.8,0.0,cell_welch,160,0,160,1.0,,1,0,0.0021724000107496977
266948,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021724000107496977
266949,6,4,100,0.8,0.0,cell_welch,151,0,151,1.0,,1,0,0.002588899980764836
266949,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002588899980764836
266950,6,4,100,0.8,0.0,cell_welch,152,0,152,1.0,,1,0,0.0021866000024601817
266950,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021866000024601817
266951,6,4,100,0.8,0.0,cell_welch,166,0,166,1.0,,1,0,0.002184299984946847
266951,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002184299984946847
266952,6,4,100,0.8,0.0,cell_welch,153,0,153,1.0,,1,0,0.0043005000334233046
266952,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0043005000334233046
266953,6,4,100,0.8,0.0,cell_welch,158,0,158,1.0,,1,0,0.002847699972335249
266953,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002847699972335249
266954,6,4,100,0.8,0.0,cell_welch,164,0,164,1.0,,1,0,0.002495399967301637
266954,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002495399967301637
266955,6,4,100,0.8,0.0,cell_welch,159,0,159,1.0,,1,0,0.0024465000024065375
266955,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0024465000024065375
266956,6,4,100,0.8,0.0,cell_welch,160,0,160,1.0,,1,0,0.002458999981172383
266956,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002458999981172383
266957,6,4,100,0.8,0.0,cell_welch,154,0,154,1.0,,1,0,0.0022629000013694167
266957,6,4,100,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022629000013694167
267908,7,4,100,0.8,0.2,cell_welch,157,33,124,0.7898089171974523,0.825,1,0,0.0022329000057652593
267908,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0022329000057652593
267909,7,4,100,0.8,0.2,cell_welch,152,33,119,0.7828947368421053,0.825,1,0,0.0023239999427460134
267909,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0023239999427460134
267910,7,4,100,0.8,0.2,cell_welch,167,36,131,0.7844311377245509,0.9,1,0,0.002370900008827448
267910,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002370900008827448
267911,7,4,100,0.8,0.2,cell_welch,162,34,128,0.7901234567901234,0.85,1,0,0.0021636999445036054
267911,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0021636999445036054
267912,7,4,100,0.8,0.2,cell_welch,166,34,132,0.7951807228915663,0.85,1,0,0.002217500004917383
267912,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002217500004917383
267913,7,4,100,0.8,0.2,cell_welch,159,37,122,0.7672955974842768,0.925,1,0,0.0021479000570252538
267913,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0021479000570252538
267914,7,4,100,0.8,0.2,cell_welch,152,37,115,0.756578947368421,0.925,1,0,0.002230999991297722
267914,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002230999991297722
267915,7,4,100,0.8,0.2,cell_welch,149,33,116,0.7785234899328859,0.825,1,0,0.0026140999980270863
267915,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0026140999980270863
267916,7,4,100,0.8,0.2,cell_welch,171,38,133,0.7777777777777778,0.95,1,0,0.002129899978172034
267916,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002129899978172034
267917,7,4,100,0.8,0.2,cell_welch,174,40,134,0.7701149425287356,1.0,1,0,0.0027852000202983618
267917,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0027852000202983618
267918,7,4,100,0.8,0.2,cell_welch,165,39,126,0.7636363636363637,0.975,1,0,0.0032130000181496143
267918,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0032130000181496143
267919,7,4,100,0.8,0.2,cell_welch,158,34,124,0.7848101265822784,0.85,1,0,0.002890000003390014
267919,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002890000003390014
267920,7,4,100,0.8,0.2,cell_welch,162,36,126,0.7777777777777778,0.9,1,0,0.0036791000165976584
267920,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0036791000165976584
267921,7,4,100,0.8,0.2,cell_welch,163,37,126,0.7730061349693251,0.925,1,0,0.0032740000169724226
267921,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0032740000169724226
267922,7,4,100,0.8,0.2,cell_welch,159,33,126,0.7924528301886793,0.825,1,0,0.0029758000164292753
267922,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0029758000164292753
267923,7,4,100,0.8,0.2,cell_welch,167,34,133,0.7964071856287425,0.85,1,0,0.003476099984254688
267923,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003476099984254688
267924,7,4,100,0.8,0.2,cell_welch,171,38,133,0.7777777777777778,0.95,1,0,0.002654800016898662
267924,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002654800016898662
267925,7,4,100,0.8,0.2,cell_welch,165,39,126,0.7636363636363637,0.975,1,0,0.003045499965082854
267925,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003045499965082854
267926,7,4,100,0.8,0.2,cell_welch,144,33,111,0.7708333333333334,0.825,1,0,0.004165799997281283
267926,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.004165799997281283
267927,7,4,100,0.8,0.2,cell_welch,161,36,125,0.7763975155279503,0.9,1,0,0.00406850001309067
267927,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.00406850001309067
267928,7,4,100,0.8,0.2,cell_welch,166,37,129,0.7771084337349398,0.925,1,0,0.003006399958394468
267928,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003006399958394468
267929,7,4,100,0.8,0.2,cell_welch,155,36,119,0.7677419354838709,0.9,1,0,0.003334800014272332
267929,7,4,100,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.003334800014272332
267930,7,4,100,0.8,0.2,cell_welch,165,35,130,0.7878787878787878,0.875,1,0,0.002407000050880015
267930,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002407000050880015
267931,7,4,100,0.8,0.2,cell_welch,169,35,134,0.7928994082840237,0.875,1,0,0.0027208999963477254
267931,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0027208999963477254
267932,7,4,100,0.8,0.2,cell_welch,167,35,132,0.7904191616766467,0.875,1,0,0.002672899980098009
267932,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002672899980098009
267933,7,4,100,0.8,0.2,cell_welch,159,37,122,0.7672955974842768,0.925,1,0,0.0039025000296533108
267933,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0039025000296533108
267934,7,4,100,0.8,0.2,cell_welch,154,31,123,0.7987012987012987,0.775,1,0,0.003846600011456758
267934,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003846600011456758
267935,7,4,100,0.8,0.2,cell_welch,152,32,120,0.7894736842105263,0.8,1,0,0.0027997999568469822
267935,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0027997999568469822
267936,7,4,100,0.8,0.2,cell_welch,167,37,130,0.7784431137724551,0.925,1,0,0.0028658999945037067
267936,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0028658999945037067
267937,7,4,100,0.8,0.2,cell_welch,161,37,124,0.7701863354037267,0.925,1,0,0.003071800048928708
267937,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003071800048928708
267938,7,4,100,0.8,0.2,cell_welch,165,37,128,0.7757575757575758,0.925,1,0,0.002409899956546724
267938,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002409899956546724
267939,7,4,100,0.8,0.2,cell_welch,166,34,132,0.7951807228915663,0.85,1,0,0.0029336000443436205
267939,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0029336000443436205
267940,7,4,100,0.8,0.2,cell_welch,163,34,129,0.7914110429447853,0.85,1,0,0.002370900008827448
267940,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002370900008827448
267941,7,4,100,0.8,0.2,cell_welch,164,36,128,0.7804878048780488,0.9,1,0,0.0023726000217720866
267941,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0023726000217720866
267942,7,4,100,0.8,0.2,cell_welch,164,37,127,0.774390243902439,0.925,1,0,0.0021025000023655593
267942,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0021025000023655593
267943,7,4,100,0.8,0.2,cell_welch,157,31,126,0.802547770700637,0.775,1,0,0.0022838999866507947
267943,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0022838999866507947
267944,7,4,100,0.8,0.2,cell_welch,153,34,119,0.7777777777777778,0.85,1,0,0.005303699988871813
267944,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.005303699988871813
267945,7,4,100,0.8,0.2,cell_welch,167,34,133,0.7964071856287425,0.85,1,0,0.002988200052641332
267945,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002988200052641332
267946,7,4,100,0.8,0.2,cell_welch,154,32,122,0.7922077922077922,0.8,1,0,0.0024054000386968255
267946,7,4,100,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.0024054000386968255
267947,7,4,100,0.8,0.2,cell_welch,171,38,133,0.7777777777777778,0.95,1,0,0.002294400008395314
267947,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002294400008395314
267948,7,4,100,0.8,0.2,cell_welch,149,32,117,0.785234899328859,0.8,1,0,0.002440400014165789
267948,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002440400014165789
267949,7,4,100,0.8,0.2,cell_welch,164,36,128,0.7804878048780488,0.9,1,0,0.002472299966029823
267949,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002472299966029823
267950,7,4,100,0.8,0.2,cell_welch,166,37,129,0.7771084337349398,0.925,1,0,0.002554600010626018
267950,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002554600010626018
267951,7,4,100,0.8,0.2,cell_welch,163,37,126,0.7730061349693251,0.925,1,0,0.002279799955431372
267951,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002279799955431372
267952,7,4,100,0.8,0.2,cell_welch,171,36,135,0.7894736842105263,0.9,1,0,0.0023390999995172024
267952,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0023390999995172024
267953,7,4,100,0.8,0.2,cell_welch,166,36,130,0.7831325301204819,0.9,1,0,0.002521200047340244
267953,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002521200047340244
267954,7,4,100,0.8,0.2,cell_welch,170,36,134,0.788235294117647,0.9,1,0,0.002541899972129613
267954,7,4,100,0.8,0.2,donor_mean_welch,1,0,1,1.0,0.0,1,0,0.002541899972129613
267955,7,4,100,0.8,0.2,cell_welch,155,38,117,0.7548387096774194,0.95,1,0,0.0021668000263161957
267955,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0021668000263161957
267956,7,4,100,0.8,0.2,cell_welch,168,34,134,0.7976190476190477,0.85,1,0,0.004371899995021522
267956,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.004371899995021522
267957,7,4,100,0.8,0.2,cell_welch,160,36,124,0.775,0.9,1,0,0.0042990000220015645
267957,7,4,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0042990000220015645
268908,8,8,20,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0016784999752417207
268908,8,8,20,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016784999752417207
268909,8,8,20,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0016118999919854105
268909,8,8,20,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016118999919854105
268910,8,8,20,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.00397649995284155
268910,8,8,20,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.00397649995284155
268911,8,8,20,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0014793999725952744
268911,8,8,20,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0014793999725952744
268912,8,8,20,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002325100009329617
268912,8,8,20,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002325100009329617
268913,8,8,20,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0015253000310622156
