prespecified_interaction,status,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,NK cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,PVL Differentiated,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,NKT cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,PVL Immature,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,T cells CD4+,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,CAFs myCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,Cancer LumA SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,B cells Naive,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs MSC iCAF-like,CAFs MSC iCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Cycling PVL,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Macrophage,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Cancer LumB SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Cycling_Myeloid,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Cancer LumA SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Macrophage,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,DCs,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Luminal Progenitors,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cancer LumA SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Endothelial Lymphatic LYVE1,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Endothelial RGS5,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,PVL Immature,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Monocyte,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,Myoepithelial,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Endothelial ACKR1,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Endothelial CXCL12,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,PVL Differentiated,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Plasmablasts,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,NK cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Myoepithelial,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Endothelial RGS5,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,PVL Immature,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,T cells CD4+,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cycling T-cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cycling_Myeloid,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cancer Cycling,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,NKT cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,PVL Differentiated,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cycling PVL,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cancer LumB SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Endothelial Lymphatic LYVE1,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Endothelial RGS5,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Endothelial ACKR1,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cycling_Myeloid,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Endothelial CXCL12,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cancer Cycling,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,NK cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,PVL Differentiated,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cycling T-cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,NKT cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,DCs,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,Cancer Basal SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,CAFs myCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,CAFs myCAF-like,NKT cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,B cells Naive,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,CAFs MSC iCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cancer LumB SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cycling PVL,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,CAFs myCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cancer Basal SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Basal SC,B cells Memory,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Cancer LumA SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cycling PVL,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Endothelial ACKR1,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cancer LumB SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,CAFs myCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,DCs,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Endothelial CXCL12,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cycling_Myeloid,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Macrophage,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Luminal Progenitors,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Myoepithelial,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cycling T-cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,NKT cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,NK cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Monocyte,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,B cells Naive,Cancer Basal SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,B cells Naive,Cancer Cycling,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,B cells Naive,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,B cells Memory,T cells CD8+,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,B cells Naive,Cancer LumB SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,B cells Naive,Cancer LumA SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,B cells Naive,Cycling PVL,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,B cells Naive,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,CAFs MSC iCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cancer Basal SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cancer LumA SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Cancer Cycling,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cycling_Myeloid,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cancer LumB SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cycling T-cells,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cycling PVL,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Monocyte,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Endothelial Lymphatic LYVE1,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Luminal Progenitors,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cancer LumA SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Mature Luminal,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,Macrophage,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,B cells Memory,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Plasmablasts,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,PVL Differentiated,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,T cells CD8+,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,Mature Luminal,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,T cells CD4+,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cancer Basal SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,B cells Memory,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Her2 SC,T cells CD8+,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,B cells Naive,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,CAFs myCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer Cycling,PVL Immature,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Cancer Cycling,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,CAFs MSC iCAF-like,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Luminal Progenitors,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Endothelial ACKR1,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,DCs,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumB SC,Cancer Cycling,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumB SC,Cancer Her2 SC,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Macrophage,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Endothelial RGS5,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,PVL Differentiated,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,PVL Immature,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Monocyte,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
CXCL9-CXCR3,FOUND,Cancer LumA SC,Mature Luminal,CXCL9,CXCR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
