kind,rank,target,source,ok,status_code,error_code,request_path,response_path,raw_path,raw_exists,elapsed_seconds,source_url
gene,10,MYO10,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\pubmed\gene-10-MYO10.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\pubmed\gene-10-MYO10.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\pubmed\gene-10-MYO10.raw,True,3.425225600018166,https://pubmed.ncbi.nlm.nih.gov
gene,10,MYO10,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\reactome\gene-10-MYO10.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\reactome\gene-10-MYO10.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\reactome\gene-10-MYO10.raw,True,1.6315224000136368,https://reactome.org/ContentService
gene,10,MYO10,string,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\string\gene-10-MYO10.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\string\gene-10-MYO10.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\string\gene-10-MYO10.raw,False,0.3378738999890629,https://string-db.org
gene,10,MYO10,uniprot,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\uniprot\gene-10-MYO10.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\uniprot\gene-10-MYO10.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\uniprot\gene-10-MYO10.raw,False,0.3226112999836914,https://rest.uniprot.org
gene,11,ZNF829,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\opentargets\gene-11-ZNF829.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\opentargets\gene-11-ZNF829.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\opentargets\gene-11-ZNF829.raw,True,1.7998023999971338,https://platform.opentargets.org
gene,11,ZNF829,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\pubmed\gene-11-ZNF829.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\pubmed\gene-11-ZNF829.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\pubmed\gene-11-ZNF829.raw,True,3.1848432999977376,https://pubmed.ncbi.nlm.nih.gov
gene,11,ZNF829,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\reactome\gene-11-ZNF829.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\reactome\gene-11-ZNF829.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\reactome\gene-11-ZNF829.raw,True,1.658559100003913,https://reactome.org/ContentService
gene,11,ZNF829,string,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\string\gene-11-ZNF829.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\string\gene-11-ZNF829.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\string\gene-11-ZNF829.raw,False,0.2798772999958601,https://string-db.org
gene,11,ZNF829,uniprot,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\uniprot\gene-11-ZNF829.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\uniprot\gene-11-ZNF829.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\uniprot\gene-11-ZNF829.raw,False,0.3051899999845773,https://rest.uniprot.org
gene,12,PTHLH,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\opentargets\gene-12-PTHLH.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\opentargets\gene-12-PTHLH.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\opentargets\gene-12-PTHLH.raw,True,2.4938583000039216,https://platform.opentargets.org
